NDLD-元和_000000000_1	0	10	80	B	狭衣巻第一之上			題					狭衣巻第一之上
NDLD-元和_000000000_1	0	80	100	B	少年	少年	ショウネン	名詞-普通名詞-一般			ショーネン	漢	少年
NDLD-元和_000000000_1	0	100	110	I	の	の	ノ	助詞-格助詞			ノ	和	の
NDLD-元和_000000000_1	0	110	120	I	春	春	ハル	名詞-普通名詞-副詞可能			ハル	和	春
NDLD-元和_000000000_1	0	120	130	I	は	は	ハ	助詞-係助詞			ワ	和	は
NDLD-元和_000000000_1	0	130	160	I	おしめ	惜しむ	オシム	動詞-一般	文語四段-マ行	已然形-一般	オシメ	和	おしめ
NDLD-元和_000000000_1	0	160	180	I	ども	ども	ドモ	助詞-接続助詞			ドモ	和	とも
NDLD-元和_000000000_1	0	180	220	I	とどまら	留まる	トドマル	動詞-一般	文語四段-ラ行	未然形-一般	トドマラ	和	とゝまら
NDLD-元和_000000000_1	0	220	230	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和	ぬ
NDLD-元和_000000000_1	0	230	240	I	物	物	モノ	名詞-普通名詞-サ変可能			モノ	和	物
NDLD-元和_000000000_1	0	240	260	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-一般	ナリ	和	なり
NDLD-元和_000000000_1	0	260	280	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和	けれ
NDLD-元和_000000000_1	0	280	290	I	ば	ば	バ	助詞-接続助詞			バ	和	は
NDLD-元和_000000000_1	0	290	320	I	やよひ	弥生	ヤヨイ	名詞-普通名詞-一般			ヤヨイ	和	やよひ
NDLD-元和_000000000_1	0	320	330	I	の	の	ノ	助詞-格助詞			ノ	和	の
NDLD-元和_000000000_1	0	330	340	I	廿	二十	ハツ	名詞-数詞			ハツ	和	廿
NDLD-元和_000000000_1	0	340	350	I	日	日	カ	接尾辞-名詞的-助数詞			カ	和	日
NDLD-元和_000000000_1	0	350	380	I	あまり	余り	アマリ	名詞-普通名詞-一般			アマリ	和	あまり
NDLD-元和_000000000_1	0	380	390	I	に	に	ニ	助詞-格助詞			ニ	和	に
NDLD-元和_000000000_1	0	390	400	I	も	も	モ	助詞-係助詞			モ	和	も
